id,med_income
1500000US120730022071,44432
1500000US120559616021,44423
1500000US121050157023,44423
1500000US120990077442,44412
1500000US120310135032,44397
1500000US120090610021,44394
1500000US120231109042,44375
1500000US120310147013,44375
1500000US120570055002,44375
1500000US120632110002,44375
1500000US120690304053,44375
1500000US121270824112,44375
1500000US120970421001,44365
1500000US121150027123,44364
1500000US120090631052,44352
1500000US120990035094,44349
1500000US121270813001,44348
1500000US120570114133,44336
1500000US120110919013,44327
1500000US120710403132,44327
1500000US120150201013,44323
1500000US120950164101,44321
1500000US120860095032,44318
1500000US121010330053,44318
1500000US120330035082,44310
1500000US121030251162,44286
1500000US121270910163,44275
1500000US121150022031,44269
1500000US121050160012,44267
1500000US120690307011,44260
1500000US120110429001,44259
1500000US121090210032,44246
1500000US121150015042,44244
1500000US120110509001,44237
1500000US120150203014,44231
1500000US120330008002,44224
1500000US120990056012,44221
1500000US120570003003,44205
1500000US120730027022,44199
1500000US120710103062,44196
1500000US120860115006,44194
1500000US120860100132,44175
1500000US120530401011,44167
1500000US120990007022,44167
1500000US121270907011,44167
1500000US121270903072,44161
1500000US120050004003,44157
1500000US120860096002,44152
1500000US121270824131,44146
1500000US120530415011,44141
1500000US120090713373,44137
1500000US121050157012,44133
1500000US121170213151,44133
1500000US120950136051,44128
1500000US120730024104,44124
1500000US121090209011,44123
1500000US120860121002,44118
1500000US120570039001,44116
1500000US120610506051,44116
1500000US120990065021,44115
1500000US120990077391,44112
1500000US120830002003,44109
1500000US120110604011,44107
1500000US121150015053,44102
1500000US121010313022,44097
1500000US121270826052,44085
1500000US121270904002,44083
1500000US121050141211,44080
1500000US121170217051,44074
1500000US120860142001,44070
1500000US120110508001,44063
1500000US120174503023,44063
1500000US120810014032,44063
1500000US120830010043,44063
1500000US120860062053,44063
1500000US120860115005,44063
1500000US120860147001,44063
1500000US121150025074,44063
1500000US121170208121,44049
1500000US120310128004,44044
1500000US121239504003,44040
1500000US120050027043,44027
1500000US120350601042,44018
1500000US121010318042,44018
1500000US120890501013,44016
1500000US121030244102,44009
1500000US120530406011,44000
1500000US120690308032,44000
1500000US121150006022,44000
1500000US120990059214,43989
1500000US120570118042,43988
1500000US121050116062,43988
1500000US120050026041,43983
1500000US120990031014,43977
1500000US121030203022,43974
1500000US121150025092,43971
1500000US120190303032,43965
1500000US120210103003,43958
1500000US120860047011,43958
1500000US120231109031,43944
1500000US120310109001,43942
1500000US120690303052,43935
1500000US120110505012,43929
1500000US120110601112,43916
1500000US120310111001,43910
1500000US120860181002,43910
1500000US121113818032,43909
1500000US120090625001,43906
1500000US120110302031,43897
1500000US120850014101,43897
1500000US120850006032,43894
1500000US121050143022,43889
1500000US121010318092,43875
1500000US120850018013,43857
1500000US120990047052,43854
1500000US121010304052,43844
1500000US121030277044,43828
1500000US120459601005,43824
1500000US120990008032,43824
1500000US121239504004,43816
1500000US120950170171,43812
1500000US121199108003,43811
1500000US120950112002,43800
1500000US120111103381,43788
1500000US121270910241,43788
1500000US120210105051,43786
1500000US120730026032,43785
1500000US120110906022,43782
1500000US120860063024,43782
1500000US120110430023,43776
1500000US120050027041,43750
1500000US120110901022,43750
1500000US120310150013,43750
1500000US120459603004,43750
1500000US120710602022,43750
1500000US120830013011,43750
1500000US120850004001,43750
1500000US120860006021,43750
1500000US120990015004,43750
1500000US121010302051,43750
1500000US121010318091,43750
1500000US121113821133,43750
1500000US121150004072,43750
1500000US121270825091,43750
1500000US121270909021,43750
1500000US120050027021,43739
1500000US120110702072,43726
1500000US121270824111,43723
1500000US120559601032,43707
1500000US120710501063,43705
1500000US120860184002,43672
1500000US120710501042,43667
1500000US120150202022,43662
1500000US120730025052,43656
1500000US120310125003,43636
1500000US121030236001,43636
1500000US120710403012,43625
1500000US121050116051,43622
1500000US120570116143,43611
1500000US121050141241,43611
1500000US120430003001,43607
1500000US121150005031,43594
1500000US120530401022,43587
1500000US120730024031,43587
1500000US121319505012,43587
1500000US120860191002,43583
1500000US120090683003,43576
1500000US120310166011,43575
1500000US120530409061,43571
1500000US120111104031,43567
1500000US120860078045,43567
1500000US120860111022,43567
1500000US121170215021,43565
1500000US121270830083,43565
1500000US121130107061,43561
1500000US120390204001,43558
1500000US120810012033,43558
1500000US120559612004,43542
1500000US120190309023,43520
1500000US120111103204,43518
1500000US121113816013,43514
1500000US120779501002,43500
1500000US120850014091,43500
1500000US121030284021,43500
1500000US121050154011,43490
1500000US121050114002,43482
1500000US121150027153,43476
1500000US120110310012,43472
1500000US120430002003,43472
1500000US120570011003,43472
1500000US120990017004,43462
1500000US121030269092,43462
1500000US120710018012,43458
1500000US120110201041,43456
1500000US120110423012,43456
1500000US120710403022,43454
1500000US121030202061,43454
1500000US120350602062,43450
1500000US120330033064,43438
1500000US120710017013,43424
1500000US120570061031,43417
1500000US120830004023,43417
1500000US121030251122,43417
1500000US120710803003,43409
1500000US121030259006,43409
1500000US120950148121,43406
1500000US120570119013,43403
1500000US120010004004,43393
1500000US120950167271,43389
1500000US121270829022,43385
1500000US120860062051,43380
1500000US120830010044,43377
1500000US120110431001,43369
1500000US121270910282,43365
1500000US120110428002,43357
1500000US120860004143,43357
1500000US121270910181,43357
1500000US121010317052,43355
1500000US120950147031,43352
1500000US120231108002,43350
1500000US120110702042,43348
1500000US120990033002,43346
1500000US120990027003,43341
1500000US120110203202,43333
1500000US120299701012,43333
1500000US120990031021,43333
1500000US121050141041,43333
1500000US120910221001,43326
1500000US120910229001,43321
1500000US121030273173,43321
1500000US121030223013,43313
1500000US120860102044,43309
1500000US121150016022,43309
1500000US120730026042,43306
1500000US120090628002,43304
1500000US120990038003,43304
1500000US121150022023,43299
1500000US120111003003,43295
1500000US120530413051,43295
1500000US120710104113,43295
1500000US120030402011,43291
1500000US120150303011,43281
1500000US120950170131,43281
1500000US120779502002,43269
1500000US120110915001,43268
1500000US121150012011,43264
1500000US120110201031,43262
1500000US120990072035,43258
1500000US120150103011,43250
1500000US120510002002,43250
1500000US120110308021,43239
1500000US121090210041,43233
1500000US121270902022,43232
1500000US120110104052,43229
1500000US121150023051,43229
1500000US121170214043,43221
1500000US120090652021,43214
1500000US120950111001,43214
1500000US121030267023,43207
1500000US120990048192,43188
1500000US121010302052,43182
1500000US121030201083,43164
1500000US121030231001,43158
1500000US120570065021,43148
1500000US121150020033,43139
1500000US120110410001,43125
1500000US120710402092,43125
1500000US121050106041,43125
1500000US121090204001,43125
1500000US121270802012,43114
1500000US120499702021,43103
1500000US121030275013,43099
1500000US121150026031,43098
1500000US121270902042,43098
1500000US120950142002,43088
1500000US120050022003,43077
1500000US121270809023,43077
1500000US120830012073,43073
1500000US121150005023,43072
1500000US121030230002,43065
1500000US121150027102,43065
1500000US121290101003,43064
1500000US120830025034,43060
1500000US121010330083,43053
1500000US120830026041,43051
1500000US120050016002,43050
1500000US120860065012,43049
1500000US120710601012,43047
1500000US120990010021,43045
1500000US120210106061,43043
1500000US121030251093,43040
1500000US120110310023,43036
1500000US120910225002,43031
1500000US120010020002,43029
1500000US120990077411,43026
1500000US121030267021,43026
1500000US120990047061,43021
1500000US121170217062,43021
1500000US120860007074,43016
1500000US120110204141,43008
1500000US120570016002,43000
1500000US121170216082,43000
1500000US120530409013,42992
1500000US120570070012,42991
1500000US120110505022,42989
1500000US121090210022,42989
1500000US120860099062,42986
1500000US120570130032,42961
1500000US120110902003,42955
1500000US121030245072,42946
1500000US120860003071,42941
1500000US120150305031,42940
1500000US120860096001,42939
1500000US121050145012,42938
1500000US120860062012,42923
1500000US120810004084,42917
1500000US120860001193,42917
1500000US120860091001,42917
1500000US120990055022,42917
1500000US121130108091,42917
1500000US120950149081,42912
1500000US120860064022,42902
1500000US121339703022,42901
1500000US121150012032,42899
1500000US120860001201,42898
1500000US120110405031,42895
1500000US121050160032,42885
1500000US120010018111,42875
1500000US121150026041,42875
1500000US121170219024,42875
1500000US120890504004,42863
1500000US120310134023,42857
1500000US120860100063,42849
1500000US120860007073,42845
1500000US120860090154,42844
1500000US121170216061,42841
1500000US121079505001,42838
1500000US121150025101,42838
1500000US121010330111,42835
1500000US120830017003,42831
1500000US121050122042,42821
1500000US120570117061,42813
1500000US120860100101,42813
1500000US120910202001,42813
1500000US121010312042,42813
1500000US121030243013,42813
1500000US121270830091,42805
1500000US120310109002,42804
1500000US120110106101,42798
1500000US120330010022,42794
1500000US121130104002,42794
1500000US120050015021,42792
1500000US120530406022,42784
1500000US121079504002,42772
1500000US120110507023,42768
1500000US120690313111,42768
1500000US121050115012,42764
1500000US120050026052,42760
1500000US120210101092,42759
1500000US120730009032,42759
1500000US120710104043,42757
1500000US120570036004,42750
1500000US120710019111,42750
1500000US120860006051,42750
1500000US121319502001,42750
1500000US120231107002,42734
1500000US120759705003,42723
1500000US120310142034,42721
1500000US120710013002,42721
1500000US120570101053,42712
1500000US120090606002,42708
1500000US120950152011,42708
1500000US120860050015,42700
1500000US120950179022,42694
1500000US120150206021,42692
1500000US120810004051,42692
1500000US120990065011,42688
1500000US121010304091,42688
1500000US120710102015,42684
1500000US121010314092,42683
1500000US121050119021,42679
1500000US120570116144,42674
1500000US121030253031,42672
1500000US120810008031,42668
1500000US120110706021,42656
1500000US120860002112,42656
1500000US121050141232,42652
1500000US121113821063,42639
1500000US120530412032,42633
1500000US120330024002,42632
1500000US120174504005,42629
1500000US120090643013,42626
1500000US120690313051,42621
1500000US120710019152,42611
1500000US120111103402,42610
1500000US120110413005,42604
1500000US121150023041,42604
1500000US120050010001,42589
1500000US120990040102,42585
1500000US121030269133,42583
1500000US121150020042,42569
1500000US121170213182,42563
1500000US120990011022,42550
1500000US120050027012,42545
1500000US120570140083,42530
1500000US120860001251,42527
1500000US120990046021,42525
1500000US121010306022,42524
1500000US120150202025,42500
1500000US120210111052,42500
1500000US120330033071,42500
1500000US120570070021,42500
1500000US120570139121,42500
1500000US120632105004,42500
1500000US120710017075,42500
1500000US120810019084,42500
1500000US120860057035,42500
1500000US120860066011,42500
1500000US121010321081,42500
1500000US121030248011,42500
1500000US121150016011,42500
1500000US121339702002,42500
1500000US120950178051,42473
1500000US120990031011,42470
1500000US120310103031,42457
1500000US120860059044,42454
1500000US121030232002,42446
1500000US120190306001,42440
1500000US121030226013,42440
1500000US120860059013,42438
1500000US120174516023,42426
1500000US120110302021,42424
1500000US121270910261,42412
1500000US120990059543,42409
1500000US121010320071,42401
1500000US120570013004,42399
1500000US120860158002,42399
1500000US120270104051,42398
1500000US121010320132,42396
1500000US120570110031,42386
1500000US120210105063,42383
1500000US120860003081,42380
1500000US120310144043,42377
1500000US120050011001,42375
1500000US121010317061,42375
1500000US120890504002,42367
1500000US120710402102,42366
1500000US120990049031,42366
1500000US120110602062,42361
1500000US120830010071,42358
1500000US120990081013,42356
1500000US120970432031,42351
1500000US120130101002,42344
1500000US120130102002,42344
1500000US121010316022,42344
1500000US121050117321,42344
1500000US121150016023,42340
1500000US120950136061,42339
1500000US121259601001,42336
1500000US120110302013,42333
1500000US120690306013,42333
1500000US120570006012,42330
1500000US121030286001,42330
1500000US120860076064,42326
1500000US120330036111,42319
1500000US120860004142,42315
1500000US120860085013,42303
1500000US120310167271,42301
1500000US121030203023,42292
1500000US121150008022,42292
1500000US120330023004,42273
1500000US120860088042,42270
1500000US120310027021,42266
1500000US120950137021,42261
1500000US120860070021,42250
1500000US121170220024,42250
1500000US121010315063,42245
1500000US120310102022,42237
1500000US120830023023,42230
1500000US120390205003,42227
1500000US120570114153,42227
1500000US120190315001,42226
1500000US120610506021,42222
1500000US120990082033,42222
1500000US120860027032,42221
1500000US120570124031,42214
1500000US121170222011,42207
1500000US121270825034,42202
1500000US121199117022,42197
1500000US120710103051,42196
1500000US121090211022,42192
1500000US120150102001,42188
1500000US121010320131,42188
1500000US121010330062,42188
1500000US121030224024,42188
1500000US121150020032,42188
1500000US120830027022,42178
1500000US120860100054,42174
1500000US121170220023,42170
1500000US120890503012,42169
1500000US121050138022,42169
1500000US120690313092,42159
1500000US120710403081,42143
1500000US120860063023,42143
1500000US120860090312,42143
1500000US120570066001,42135
1500000US120939105002,42135
1500000US120570115242,42132
1500000US121113820083,42126
1500000US120110426005,42125
1500000US120730022014,42115
1500000US120310143113,42112
1500000US120110501003,42108
1500000US121030229021,42108
1500000US120570131001,42100
1500000US120570103051,42099
1500000US120570116051,42092
1500000US120610506032,42083
1500000US120860093112,42083
1500000US121050120031,42083
1500000US121050140032,42083
1500000US121270901012,42083
1500000US121030245142,42067
1500000US121130107063,42063
1500000US120710403041,42050
1500000US120610507042,42045
1500000US120850006072,42041
1500000US120090612014,42038
1500000US120860004102,42031
1500000US121050154021,42027
1500000US120110310022,42021
1500000US120810007031,42019
1500000US120559615002,42015
1500000US120570067001,42015
1500000US120110503011,42011
1500000US121030252042,42011
1500000US120270102001,42008
1500000US120090612012,42000
1500000US120559606021,42000
1500000US120150301001,41985
1500000US120570102111,41985
1500000US120110506021,41979
1500000US120710104111,41979
1500000US121150025071,41979
1500000US120310156002,41976
1500000US120090649013,41971
1500000US120970433011,41971
1500000US120190301023,41958
1500000US120330033063,41958
1500000US121010324012,41957
1500000US120110502083,41955
1500000US120174509022,41953
1500000US121030249022,41949
1500000US120710019132,41944
1500000US121030252072,41944
1500000US120330011041,41939
1500000US120860098083,41939
1500000US120690313071,41938
1500000US120990041013,41934
1500000US120570116133,41923
1500000US120150302001,41919
1500000US120510004022,41912
1500000US120990077322,41912
1500000US120860162002,41902
1500000US120570141221,41898
1500000US120110801012,41893
1500000US121090207072,41891
1500000US120210108012,41875
1500000US120632111002,41875
1500000US120710503122,41875
1500000US120810005043,41875
1500000US120950135071,41875
1500000US120950175011,41875
1500000US121030234001,41875
1500000US121030245143,41875
1500000US120860001272,41866
1500000US120110503102,41861
1500000US120530401021,41853
1500000US121170204021,41851
1500000US120150203034,41844
1500000US120350602053,41842
1500000US120710401212,41842
1500000US120950167241,41836
1500000US120990012003,41833
1500000US120090643022,41827
1500000US120559614001,41823
1500000US121113810001,41818
1500000US120499702011,41813
1500000US120860057014,41813
1500000US120310144012,41809
1500000US120860086013,41801
1500000US120710401262,41799
1500000US120860082081,41792
1500000US120090621082,41791
1500000US120570072001,41779
1500000US120710104123,41779
1500000US120231103004,41771
1500000US120710303002,41771
1500000US120990069091,41771
1500000US120950167151,41768
1500000US121050145011,41750
1500000US121090202002,41746
1500000US120210105052,41744
1500000US120010005003,41741
1500000US120174516012,41741
1500000US120090646021,41740
1500000US120860038041,41734
1500000US120570048004,41731
1500000US120850014072,41731
1500000US120860078043,41731
1500000US120860001222,41726
1500000US120310149011,41723
1500000US121150004051,41716
1500000US121030273153,41713
1500000US120860106143,41705
1500000US121050125072,41696
1500000US121030244063,41695
1500000US120174503032,41694
1500000US121113820023,41688
1500000US120860037022,41687
1500000US120110104051,41667
1500000US120990060062,41667
1500000US120990067002,41667
1500000US120810004081,41661
1500000US121030268114,41653
1500000US120679602001,41650
1500000US120310168071,41645
1500000US121030273181,41641
1500000US120310159262,41638
1500000US120730021012,41630
1500000US120110402051,41625
1500000US120570108111,41625
1500000US120950164021,41625
1500000US120990077423,41625
1500000US121050147022,41625
1500000US121150024022,41625
1500000US120310139021,41615
1500000US120110205024,41613
1500000US120570102095,41610
1500000US120110903025,41607
1500000US120150209003,41603
1500000US120950164022,41603
1500000US120810008034,41596
1500000US120950123073,41596
1500000US121150010002,41591
1500000US121050118321,41583
1500000US121319506022,41581
1500000US120710012023,41563
1500000US120730025051,41563
1500000US120759706001,41563
1500000US120110611001,41549
1500000US120174506024,41548
1500000US120860129001,41544
1500000US120830014012,41538
1500000US120110428001,41534
1500000US120130102001,41534
1500000US120530408011,41528
1500000US120632109003,41528
1500000US121050153021,41518
1500000US120110905042,41513
1500000US120710103041,41507
1500000US120110428006,41500
1500000US120110701014,41500
1500000US120810009022,41500
1500000US121113814014,41500
1500000US121199104011,41500
1500000US120710504002,41497
1500000US121030268161,41497
1500000US121030249042,41496
1500000US120190305002,41492
1500000US121050121112,41488
1500000US121219706004,41477
1500000US120990047051,41473
1500000US120710012012,41466
1500000US120710702002,41466
1500000US120710101025,41462
1500000US120990040071,41451
1500000US121259602003,41442
1500000US121010318071,41441
1500000US120690310003,41438
1500000US120950144002,41438
1500000US121150025041,41438
1500000US121050158011,41433
1500000US120231109032,41429
1500000US121030260022,41429
1500000US121050124061,41429
1500000US120111103222,41424
1500000US120990019071,41424
1500000US120860088032,41418
1500000US120860148002,41406
1500000US120990041011,41406
1500000US120570048005,41397
1500000US121270826041,41393
1500000US120810006031,41389
1500000US120910214001,41389
1500000US120710403024,41384
1500000US120710019081,41375
1500000US120111103133,41367
1500000US120559609002,41364
1500000US120860004092,41364
1500000US120050022002,41349
1500000US121150027242,41344
1500000US120050015022,41339
1500000US120730009052,41339
1500000US120950167141,41337
1500000US120050026012,41336
1500000US120860059041,41328
1500000US121030244131,41328
1500000US120860012034,41327
1500000US120610506024,41325
1500000US120570119063,41324
1500000US121170220054,41324
1500000US121150023024,41316
1500000US120150201011,41310
1500000US120990068022,41310
1500000US120910226002,41307
1500000US121050119131,41296
1500000US121170217053,41294
1500000US120950122022,41283
1500000US120860107034,41280
1500000US120570013005,41277
1500000US120110108003,41270
1500000US120110605012,41258
1500000US120090641241,41250
1500000US120090713222,41250
1500000US120110303023,41250
1500000US120110604021,41250
1500000US120111103203,41250
1500000US120310144041,41250
1500000US120310171003,41250
1500000US120330028041,41250
1500000US120390208005,41250
1500000US120459603001,41250
1500000US120530411042,41250
1500000US120530412012,41250
1500000US120570027002,41250
1500000US120610501004,41250
1500000US120860004043,41250
1500000US120860088041,41250
1500000US120860094001,41250
1500000US120990072023,41250
1500000US121010331011,41250
1500000US121030269084,41250
1500000US121079501001,41250
1500000US121079511001,41250
1500000US121090202001,41250
1500000US121130106005,41250
1500000US121150025042,41250
1500000US120499703004,41206
1500000US120860039211,41201
1500000US120570102113,41193
1500000US120111106001,41187
1500000US120231104003,41186
1500000US120570103033,41186
1500000US120710403032,41184
1500000US121170209011,41181
1500000US120559606023,41176
1500000US120570119021,41176
1500000US120110602082,41175
1500000US120860103003,41174
1500000US120830004011,41169
1500000US121010317031,41161
1500000US120710702001,41159
1500000US120950137012,41154
1500000US120210104051,41151
1500000US120110101021,41146
1500000US120150102004,41138
1500000US120110309021,41136
1500000US120231102012,41130
1500000US120990009033,41128
1500000US120652501024,41125
1500000US120860063013,41125
1500000US120860090191,41121
1500000US121050129003,41116
1500000US121113811016,41114
1500000US121050121251,41111
1500000US120810008101,41102
1500000US120570104012,41096
1500000US120174507021,41088
1500000US120879714011,41083
1500000US120990048173,41082
1500000US121130102003,41080
1500000US120860120002,41079
1500000US120860125001,41076
1500000US121150023023,41071
1500000US121319501014,41071
1500000US121010328011,41061
1500000US120330012011,41058
1500000US121010318082,41058
1500000US120530410042,41056
1500000US120110409021,41053
1500000US120610506023,41050
1500000US121050150002,41047
1500000US120939106011,41042
1500000US120210104112,41038
1500000US120570114161,41036
1500000US120231104002,41032
1500000US121290102033,41031
1500000US121219704001,41029
1500000US120310124001,41028
1500000US120860174003,41016
1500000US121170221064,41016
1500000US121030273201,41008
1500000US120330012021,41005
1500000US120810011082,41000
1500000US120860012063,41000
1500000US120990059312,40994
1500000US121010312081,40992
1500000US120310103032,40991
1500000US120860093093,40991
1500000US120050013023,40982
1500000US120330034001,40982
1500000US121170222081,40982
1500000US121150026052,40980
1500000US120730027013,40978
1500000US120990059331,40978
1500000US121030255062,40977
1500000US120110308023,40972
1500000US120530409102,40972
1500000US120990040113,40972
1500000US120050013022,40962
1500000US120310167291,40962
1500000US120990076122,40961
1500000US120150103013,40957
1500000US121050134001,40954
1500000US120570029001,40938
1500000US120830025033,40938
1500000US121030218004,40938
1500000US121079507003,40938
1500000US121170218023,40938
1500000US121199105001,40938
1500000US120990040083,40930
1500000US121050146002,40926
1500000US120860138002,40917
1500000US120559607002,40915
1500000US120610501003,40900
1500000US121079509004,40897
1500000US120950159022,40893
1500000US121270908043,40891
1500000US120860067022,40885
1500000US120110908011,40882
1500000US120090644003,40871
1500000US120570004021,40868
1500000US120910215013,40861
1500000US121150018042,40861
1500000US120860089023,40854
1500000US120350601064,40850
1500000US120150101001,40848
1500000US120860100011,40833
1500000US120730027011,40823
1500000US121010330061,40821
1500000US120810004073,40817
1500000US121030201082,40815
1500000US121030236003,40795
1500000US121050117041,40795
1500000US121030228013,40777
1500000US120330037002,40774
1500000US120990011011,40769
1500000US121170221011,40766
1500000US120090605003,40763
1500000US120110606062,40761
1500000US120710015024,40761
1500000US120860100102,40758
1500000US120830004022,40755
1500000US120330036132,40750
1500000US121050154051,40750
1500000US120810009011,40745
1500000US121030253032,40744
1500000US120990069072,40743
1500000US120570013003,40735
1500000US120090603002,40732
1500000US121030251161,40724
1500000US121050141252,40718
1500000US120570117121,40717
1500000US120970413001,40717
1500000US120710003024,40714
1500000US120970435005,40711
1500000US120330033061,40707
1500000US120090621092,40703
1500000US121030224023,40699
1500000US120990040122,40698
1500000US121113807001,40696
1500000US120710302022,40694
1500000US120860103005,40689
1500000US120559606025,40670
1500000US120990032012,40670
1500000US120559603001,40667
1500000US120879723002,40667
1500000US120950189003,40658
1500000US120990062011,40640
1500000US120499701023,40638
1500000US120310127042,40630
1500000US120860047022,40625
1500000US121030250123,40613
1500000US120390205004,40611
1500000US121030246011,40607
1500000US120570110086,40594
1500000US120990076163,40592
1500000US120860093152,40590
1500000US120570135043,40589
1500000US120110204092,40583
1500000US121050147024,40577
1500000US121219703023,40577
1500000US121270824103,40577
1500000US121150014033,40574
1500000US120710403093,40569
1500000US121050141053,40568
1500000US121010318052,40563
1500000US120759701024,40559
1500000US120231107003,40556
1500000US121050123031,40550
1500000US120430002002,40547
1500000US120730009041,40532
1500000US120070002002,40525
1500000US120950165031,40505
1500000US120990055013,40505
1500000US120791103021,40500
1500000US120860099041,40500
1500000US120379703043,40486
1500000US120830011032,40486
1500000US120950162001,40483
1500000US120530414013,40481
1500000US120570068013,40481
1500000US120990077661,40481
1500000US121150027124,40472
1500000US120860115003,40461
1500000US121219703021,40457
1500000US120860147002,40449
1500000US120050017002,40439
1500000US120299702003,40438
1500000US120860091003,40438
1500000US120570034003,40424
1500000US120110501001,40417
1500000US120310167262,40417
1500000US120810005042,40417
1500000US120860169001,40417
1500000US120890501012,40417
1500000US120939101013,40417
1500000US120970409022,40417
1500000US121270824051,40417
1500000US120710403101,40396
1500000US120090664002,40395
1500000US120530411041,40391
1500000US120939104021,40391
1500000US120990058074,40385
1500000US121030270004,40382
1500000US120330028021,40377
1500000US120990077392,40370
1500000US120860083042,40368
1500000US120050013011,40354
1500000US121339703031,40345
1500000US120710402073,40341
1500000US121270822021,40333
1500000US121270910232,40329
1500000US120570116054,40324
1500000US120419501003,40321
1500000US121113817023,40313
1500000US120830006021,40304
1500000US120830014024,40302
1500000US120530412011,40300
1500000US121030266022,40297
1500000US121270803001,40294
1500000US120710103071,40293
1500000US121030222002,40292
1500000US121050141253,40292
1500000US120270102005,40288
1500000US120990042013,40280
1500000US120010022101,40278
1500000US120210104192,40278
1500000US120860027061,40278
1500000US120860056001,40278
1500000US120090645001,40260
1500000US120710506021,40250
1500000US121030249063,40250
1500000US120990047024,40243
1500000US121030252031,40243
1500000US120090698023,40234
1500000US120759702002,40234
1500000US121030254111,40231
1500000US120110303024,40229
1500000US120830004012,40221
1500000US120860009033,40219
1500000US120710403016,40208
1500000US120860173003,40208
1500000US120710010005,40203
1500000US120350603022,40200
1500000US120810011053,40192
1500000US120860106141,40189
1500000US120010022182,40188
1500000US120970432041,40188
1500000US121113820102,40188
1500000US120950134021,40181
1500000US120860013026,40179
1500000US120970429002,40179
1500000US121150018011,40179
1500000US120860004131,40174
1500000US120050027032,40172
1500000US120110203262,40170
1500000US121030273081,40163
1500000US120110702071,40159
1500000US120090649011,40156
1500000US120110508002,40156
1500000US120830005021,40156
1500000US121270830051,40156
1500000US120110503103,40150
1500000US120310143112,40139
1500000US120710016012,40139
1500000US121270809021,40139
1500000US120632104003,40132
1500000US120950133001,40132
1500000US120860013013,40130
1500000US121170203021,40127
1500000US121030268173,40125
1500000US121270824121,40125
1500000US120710402053,40114
1500000US121050125022,40112
1500000US120860159002,40104
1500000US120860006023,40101
1500000US120310135033,40097
1500000US121030244061,40097
1500000US121030255011,40096
1500000US121199101001,40077
1500000US120330022003,40066
1500000US120110102005,40060
1500000US120110601092,40060
1500000US120310128003,40058
1500000US120570045001,40056
1500000US120860106092,40050
1500000US121050136001,40047
1500000US120710401152,40043
1500000US120632108002,40037
1500000US120860100053,40037
1500000US120310112001,40034
1500000US120570141092,40034
1500000US120950146091,40033
1500000US121030249023,40028
1500000US121030272053,40022
1500000US120090647002,40000
1500000US120110203231,40000
1500000US120190311063,40000
1500000US120210104191,40000
1500000US120570118043,40000
1500000US120730019021,40000
1500000US120860090231,40000
1500000US120990030003,40000
1500000US121030269071,40000
1500000US121270802022,40000
1500000US120860097062,39972
1500000US120690310004,39963
1500000US120570001022,39958
1500000US120559602003,39954
1500000US121050116031,39952
1500000US120570028004,39950
1500000US120310144011,39947
1500000US121030202094,39943
1500000US120419501004,39942
1500000US120110104053,39941
1500000US120690304051,39940
1500000US120710019102,39934
1500000US120860102103,39931
1500000US121010304111,39931
1500000US121170216131,39924
1500000US120710019063,39919
1500000US120570121042,39917
1500000US120810003082,39917
1500000US121150012023,39917
1500000US120111008021,39904
1500000US120310107004,39904
1500000US121239501003,39896
1500000US120070002001,39886
1500000US120110106102,39875
1500000US120310138002,39875
1500000US120710104041,39875
1500000US120810008033,39866
1500000US120174512002,39861
1500000US120210102111,39853
1500000US120570119011,39851
1500000US120350602102,39847
1500000US120350602132,39844
1500000US120570136021,39844
1500000US121170201021,39844
1500000US120350602042,39839
1500000US120810003102,39837
1500000US120860170002,39821
1500000US121050141242,39821
1500000US120710402035,39815
1500000US120710017032,39808
1500000US120860100121,39808
1500000US120330036082,39806
1500000US120110108002,39792
1500000US120350602142,39792
1500000US120810016012,39792
1500000US120910212001,39792
1500000US120990069092,39792
1500000US120110703054,39773
1500000US121030261011,39773
1500000US120860065042,39766
1500000US121030272051,39766
1500000US120110101042,39750
1500000US121270826051,39750
1500000US120090629002,39744
1500000US120174507011,39744
1500000US120350602063,39743
1500000US121030250121,39738
1500000US120730002004,39737
1500000US120210103002,39732
1500000US121150027154,39732
1500000US120310124003,39706
1500000US120150101002,39705
1500000US120330036131,39692
1500000US120310143381,39688
1500000US120570139142,39688
1500000US120759701012,39688
1500000US120990068013,39688
1500000US121030225012,39688
1500000US120730026031,39679
1500000US120050026044,39672
1500000US120810014033,39667
1500000US120570021002,39663
1500000US121030253072,39663
1500000US120090624004,39659
1500000US120559602002,39657
1500000US120860166002,39653
1500000US120690303072,39649
1500000US120050013024,39647
1500000US120791101003,39647
1500000US120910218023,39636
1500000US120710205012,39632
1500000US121270910231,39630
1500000US120110204073,39625
1500000US120710402051,39625
1500000US120610509031,39621
1500000US120990059511,39621
1500000US120950164102,39620
1500000US120570123013,39617
1500000US120759705001,39615
1500000US121010330092,39609
1500000US120310008002,39605
1500000US120990031012,39594
1500000US120310167241,39583
1500000US120710701011,39583
1500000US120860090065,39583
1500000US120990048162,39583
1500000US121030201013,39583
1500000US121199103001,39583
1500000US120990019162,39572
1500000US120860126001,39571
1500000US120860112013,39569
1500000US120632110001,39545
1500000US120759706003,39537
1500000US120830009021,39537
1500000US120570120012,39535
1500000US120050027053,39531
1500000US120110312051,39524
1500000US121030246012,39519
1500000US121290102022,39512
1500000US120860090171,39507
1500000US120730027012,39500
1500000US120990002132,39500
1500000US121010309052,39500
1500000US121050106012,39500
1500000US120690304052,39494
1500000US121010315051,39492
1500000US120330035074,39491
1500000US121113820022,39485
1500000US120950160012,39479
